Generation,Average,Best,Samples
431,510.933333333,1516.66666667,30
432,561.816666667,1648.33333333,30
433,550.983333333,1661.66666667,30
434,499.883333333,1480.0,30
435,532.316666667,1573.33333333,30
436,583.15,1646.66666667,30
437,448.916666667,1488.33333333,30
438,520.15,1588.33333333,30
439,523.783333333,1571.66666667,30
440,499.95,1521.66666667,30
441,579.116666667,1631.66666667,30
442,526.683333333,1453.33333333,30
443,563.716666667,1465.0,30
444,578.383333333,1578.33333333,30
445,649.266666667,1690.0,30
446,512.25,1603.33333333,30
447,624.666666667,1640.0,30
448,549.15,1611.66666667,30
449,578.066666667,1478.33333333,30
450,630.016666667,1671.66666667,30
451,565.933333333,1526.66666667,30
452,565.4,1570.0,30
453,558.4,1466.66666667,30
454,569.883333333,1616.66666667,30
455,605.366666667,1628.33333333,30
456,587.433333333,1638.33333333,30
457,646.2,1650.0,30
458,618.95,1668.33333333,30
459,517.716666667,1436.66666667,30
460,563.116666667,1485.0,30
461,574.433333333,1560.0,30
462,541.833333333,1598.33333333,30
463,566.383333333,1508.33333333,30
464,616.916666667,1575.0,30
465,671.783333333,1720.0,30
466,673.9,1755.0,30
467,639.433333333,1630.0,30
468,639.8,1705.0,30
469,698.966666667,1713.33333333,30
470,707.55,1703.33333333,30
471,656.9,1668.33333333,30
472,661.283333333,1785.0,30
473,726.2,1703.33333333,30
474,748.983333333,1800.0,30
475,731.3,1840.0,30
476,837.183333333,1761.66666667,30
477,886.516666667,1883.33333333,30
478,783.216666667,1785.0,30
479,870.866666667,1828.33333333,30
480,766.983333333,1706.66666667,30
481,763.0,1806.66666667,30
482,797.05,1816.66666667,30
483,721.466666667,1836.66666667,30
484,720.866666667,1676.66666667,30
485,801.833333333,1841.66666667,30
486,839.416666667,1826.66666667,30
487,733.55,1656.66666667,30
488,868.433333333,1803.33333333,30
489,829.133333333,1773.33333333,30
490,750.583333333,1750.0,30
491,842.933333333,1885.0,30
492,903.233333333,1870.0,30
493,877.966666667,1743.33333333,30
494,952.766666667,1910.0,30
495,985.233333333,1913.33333333,30
496,980.516666667,1940.0,30
497,848.633333333,1816.66666667,30
498,945.75,1928.33333333,30
499,879.9,1855.0,30
